time,x,v,u
15.85000000000009,0.6743533400369168,-1.1746040217899902,-0.7785779566136195
15.900000000000091,0.6148048506456605,-1.2068396475292777,-1.0497221975585307
15.950000000000092,0.5537196693245277,-1.236058802650597,-1.318242679694298
16.000000000000092,0.49125047721463677,-1.2621884544867727,-1.5834682416583454
16.050000000000093,0.4275534147631291,-1.2851632925194936,-1.8447359576725662
16.100000000000094,0.36278769145338535,-1.3049258916216055,-2.1013927945125195
16.150000000000095,0.29711518786424956,-1.3214268555900375,-2.3527972437504037
16.200000000000095,0.2307000510529043,-1.3346249406105986,-2.598320925192029
16.250000000000096,0.16370828427272993,-1.3444871583460511,-2.8373501575000533
16.300000000000097,0.09630733205163892,-1.3509888583897924,-3.0692874920777244
16.350000000000097,0.0286656616679737,-1.3541137898790514,-3.2935532063792268
16.400000000000098,-0.0390476579299399,-1.3538541421136014,-3.509586752914132
16.4500000000001,-0.1066633787081019,-1.3502105640784632,-3.7168481603242007
16.5000000000001,-0.17401249657876916,-1.3431921628217987,-3.9148193830305607
16.5500000000001,-0.24092667382264882,-1.332816480692054,-4.103005596077867
16.6000000000001,-0.3072386598455186,-1.319109451491242,-4.2809364319389855
16.6500000000001,-0.3727827092176017,-1.3021053356539627,-4.448167156188851
16.700000000000102,-0.4373949959508148,-1.2818466346141766,-4.604279779108918
16.750000000000103,-0.5009140229784133,-1.2583839845737712,-4.7488841004437665
16.800000000000104,-0.5631810258135455,-1.231776029938444,-4.881618684698536
16.850000000000104,-0.6240403693777828,-1.2020892767372444,-5.002151764539424
16.900000000000105,-0.6833399370077579,-1.1693979263921526,-5.110182070039243
16.950000000000106,-0.7409315106675983,-1.13378369025318,-5.205439581695338
17.000000000000107,-0.7966711414168239,-1.0953355853625626,-5.2876862053377245
17.050000000000107,-0.8504195092077277,-1.0541497119585257,-5.356716367240506
17.100000000000108,-0.9020422711129372,-1.0103290132747471,-5.412357527949142
17.15000000000011,-0.9514103971127675,-0.9639830182358947,-5.454470613539217
17.20000000000011,-0.9984004926030721,-0.9152275676923649,-5.482950363228826
17.25000000000011,-1.0428951068174899,-0.8641845248784931,-5.497725592475712
17.30000000000011,-1.0847830263931943,-0.81098147081794,-5.498759370901548
17.35000000000011,-1.1239595533463824,-0.755751385437582,-5.486049114598652
17.400000000000112,-1.1603267667627084,-0.6986323151869531,-5.459626592588407
17.450000000000113,-1.1937937675485748,-0.639767027994019,-5.419557847415255
17.500000000000114,-1.2242769056315284,-0.5793026564197132,-5.365943030074729
17.550000000000114,-1.2516999890418778,-0.517390329903163,-5.298916149688125
17.600000000000115,-1.2759944743529403,-0.4541847970168005,-5.218644738549485
17.650000000000116,-1.297099638003912,-0.38984403867552486,-5.125329433382111
17.700000000000117,-1.3149627280771479,-0.32452887326669166,-5.019203473851251
17.750000000000117,-1.3295390961504854,-0.2584025546878976,-4.900532119586401
17.800000000000118,-1.3407923088950482,-0.191630364297258,-4.769611987170377
17.85000000000012,-1.3486942391395966,-0.12437919779608855,-4.626770308752331
